,ticker,Open,High,Low,Close,Adj Close,Volume,date,publish_time,title,publisher,label,compound,Close_Pct_Change,MA_5,MA_10
108,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,146.7100067138672,45669100,2023-11-22,07:00AM,Does Amazon stock have more room to run?  Smart Investing,(Quartz),1,0.5267,0.0,146.7100067138672,146.7100067138672
109,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,146.7100067138672,45669100,2023-11-22,05:35AM,"3 Stocks That Could Turn $1,000 Into $5,000 by 2030",(Motley Fool),1,0.0,0.0,146.7100067138672,146.7100067138672
110,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,146.7100067138672,45669100,2023-11-22,05:30AM,Incognito Mode Isnt Doing What You Think Its Doing,(The Wall Street Journal),1,0.0,0.0,146.7100067138672,146.7100067138672
111,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,146.7100067138672,45669100,2023-11-22,04:00AM,"Walmart is widening the gap with Amazon in grocery e-commerce, report finds",(Grocery Dive),1,0.1779,0.0,146.7100067138672,146.7100067138672
112,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,146.7100067138672,45669100,2023-11-22,02:06AM,OneWeb receives approval to run commercial satellite broadband services in India,(DigiTimes),1,0.4767,0.0,146.7100067138672,146.7100067138672
113,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,15:34:00,Amazon to debut first-ever NFL Black Friday game — another blow to traditional TV,Yahoo Finance,1,0.1779,0.02044767086364363,146.71600646972655,146.71300659179687
114,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,15:34:00,Amazon to debut first-ever NFL Black Friday game — another blow to traditional TV,Yahoo Finance,1,0.1779,0.0,146.72200622558594,146.71600646972655
115,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,06:30PM,Walmart or Amazon? A Consumer Choice.,(Barrons.com),1,0.1779,0.0,146.7280059814453,146.71900634765626
116,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:47PM,Amazon Prime Video to air first-ever Black Friday NFL game,(Yahoo Finance Video),1,0.1779,0.0,146.7340057373047,146.72200622558594
117,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:36PM,"S&P 500 Gains and Losses Today: China Woes Drag Nvidia, Apple Shares",(Investopedia),1,-0.4404,0.0,146.74000549316406,146.72500610351562
118,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:23PM,Madness descends on Oxford Street as HMV store reopens,(The Telegraph),1,-0.4404,0.0,146.74000549316406,146.7280059814453
119,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:22PM,"Small Caps, IBD 50 Lead Abbreviated Stock Market Session; This Stock Soars 38%",(Investor's Business Daily),1,0.0,0.0,146.74000549316406,146.731005859375
120,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:10PM,"Amazon's Black Friday Playbook Includes NFL Broadcast, More Discounts",(Investor's Business Daily),1,0.0,0.0,146.74000549316406,146.7340057373047
121,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,01:05PM,Let's Ask Bard: Is Google Stock A Buy Now?,(Investor's Business Daily),1,0.0,0.0,146.74000549316406,146.73700561523438
122,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:45PM,Heard on the Street: Amazon May Suck Up Roomba Maker After All,(The Wall Street Journal),1,-0.296,0.0,146.74000549316406,146.74000549316406
123,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:34PM,"The Amazon-iRobot Deal Reportedly Set For An EU Nod, Roomba Makers Shares Soar",(Investopedia),1,0.296,0.0,146.74000549316406,146.74000549316406
124,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:17PM,Amazon's iRobot bid likely set for EU approval: Reuters,(Yahoo Finance Video),1,0.4767,0.0,146.74000549316406,146.74000549316406
125,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:05PM,"Small Caps, IBD 50 Lead Ahead Of Early Stock Market Close; This Stock Soars 38%",(Investor's Business Daily),1,0.0,0.0,146.74000549316406,146.74000549316406
126,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:05PM,Amazon workers in Europe go on strike,(Yahoo Finance Video),1,0.0516,0.0,146.74000549316406,146.74000549316406
127,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,12:00PM,Analysts Expect These Retail Stocks To Outperform This Holiday Season,(Benzinga),1,0.4019,0.0,146.74000549316406,146.74000549316406
128,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,11:03AM,Roomba Maker iRobot Soars on Report Amazon Deal Will Win EU Clearance,(Bloomberg),1,0.6705,0.0,146.74000549316406,146.74000549316406
129,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,11:00AM,5 Underrated Stores With Huge Holiday Deals,(Motley Fool),1,0.6124,0.0,146.74000549316406,146.74000549316406
130,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:53AM,"Thanksgiving Tradition: Turkey, Pie, Amazon",(TheStreet.com),1,0.1779,0.0,146.74000549316406,146.74000549316406
131,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:53AM,"Post-Thanksgiving Tradition: Turkey, Pie, Amazon",(TheStreet.com),1,0.1779,0.0,146.74000549316406,146.74000549316406
132,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:35AM,Don't Miss These 6 Amazon Black Friday Finds,(Motley Fool),1,-0.0191,0.0,146.74000549316406,146.74000549316406
133,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:34AM,Amazon to debut first-ever NFL Black Friday game  another blow to traditional TV,(Yahoo Finance),1,0.1779,0.0,146.74000549316406,146.74000549316406
134,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:29AM,"Small Caps Jump While Rest Of Stock Market Trades Quietly; Nvidia, Amazon Among Movers",(Investor's Business Daily),1,0.1779,0.0,146.74000549316406,146.74000549316406
135,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:22AM,Amazons Black Friday Could Turn Into Largest Day of Strike Action Ever,(Barrons.com),1,-0.1531,0.0,146.74000549316406,146.74000549316406
136,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,10:06AM,"The basis of our sports investment is to make Prime more valuable, says Amazon's Jay Marine",(CNBC TV),1,0.5256,0.0,146.74000549316406,146.74000549316406
137,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,09:45AM,3 Tech Stocks With More Potential Than Any Cryptocurrency,(Motley Fool),1,0.0,0.0,146.74000549316406,146.74000549316406
138,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,08:50AM,3 Reasons Why Pricey Amazon Stock Is Still a Must-Buy for Every Investor,(InvestorPlace),1,0.1779,0.0,146.74000549316406,146.74000549316406
139,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,08:20AM,iRobot Stock Jumps on Report Amazon Deal Set to Win EU Approval,(Barrons.com),1,0.8225,0.0,146.74000549316406,146.74000549316406
140,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,07:52AM,"Amazon Faces Black Friday Strikes in US, Europe",(The Wall Street Journal),1,-0.2023,0.0,146.74000549316406,146.74000549316406
141,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,07:41AM,Amazon Faces Largest Day of Strike Action Ever on Black Friday. The Stock Isnt Being Hit.,(Barrons.com),1,0.0516,0.0,146.74000549316406,146.74000549316406
142,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,07:05AM,Better Buy: Amazon vs. Costco,(Motley Fool),1,0.5574,0.0,146.74000549316406,146.74000549316406
143,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,06:19AM,A Bull Market Could Be Here: 2 Reasons to Buy Amazon Stock,(Motley Fool),1,0.1779,0.0,146.74000549316406,146.74000549316406
144,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,06:09AM,3 Stocks That Could Make You Rich,(Motley Fool),1,0.5574,0.0,146.74000549316406,146.74000549316406
145,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,06:00AM,AMZN Stock Forecast: Predicting Amazon's Performance in 2023 and Beyond,(InvestorPlace),1,0.0,0.0,146.74000549316406,146.74000549316406
146,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,05:51AM,"UPDATE 3-Amazon hit by strikes, protests across Europe during Black Friday trade",(Reuters),1,-0.5267,0.0,146.74000549316406,146.74000549316406
147,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,05:21AM,"2 Supercharged Growth Stocks Billionaire Investors Can't Stop Buying, and 1 They Can't Sell Fast Enough",(Motley Fool),1,0.5405,0.0,146.74000549316406,146.74000549316406
148,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,146.74000549316406,22378400,2023-11-24,03:57AM,Warren Buffett and Wall Street Analysts Love These Stocks: Top 5 Stocks,(Insider Monkey),0,0.7184,0.0,146.74000549316406,146.74000549316406
324,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,08:08PM,"UPDATE 1-Cruise testing continues in Japan, Dubai, even as vehicles parked in US",(Reuters),1,0.0,-6.67848077204437,144.7800048828125,145.76000518798827
325,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,06:49PM,Weekly Roundup,(TheStreet.com),1,0.0,0.0,142.82000427246095,144.7800048828125
326,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,05:54PM,Apple rolls out texting updates for messaging Android phones,(Yahoo Finance Video),1,0.0,0.0,140.86000366210936,143.8000045776367
327,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,05:30PM,"Healthcare highlights: Amazon, YouTube, AI, weight loss drugs",(Yahoo Finance Video),1,-0.1531,0.0,138.9000030517578,142.82000427246095
328,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,05:30PM,"1 Big Tech Stock That Billionaire Ray Dalio's Hedge Fund Is Selling, and the Stock It's Buying Instead",(Motley Fool),1,0.0,0.0,136.94000244140625,141.84000396728516
329,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,05:20PM,Google antitrust: The risk a ruling could pose for Apple,(Yahoo Finance Video),1,-0.2732,0.0,136.94000244140625,140.86000366210936
330,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,04:47PM,S&P 500 Gains and Losses Today: Ross Stores' Low Prices Brought in More Shoppers,(Investopedia),1,-0.34,0.0,136.94000244140625,139.8800033569336
331,GOOG,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,2023-11-17,04:18PM,Why GOOG Stock Is a Magnificent Must-Have for Any Portfolio,(InvestorPlace),1,0.5994,0.0,136.94000244140625,138.9000030517578
332,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,08:42PM,Next in Line: 7 Undervalued Alternatives to the Magnificent 7 Stocks,(InvestorPlace),1,0.5994,0.7156387542481379,137.13600158691406,138.01800231933595
333,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,08:01PM,CEO of Fortnite game maker casts Google as a 'crooked' bully in testimony during Android app trial,(Associated Press Finance),1,-0.4939,0.0,137.33200073242188,137.13600158691406
334,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,06:34PM,Epic Games Sweeney Takes Aim at Androids Fake Open Platform,(Bloomberg),1,-0.4767,0.0,137.5279998779297,137.23400115966797
335,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,04:47PM,AI Mania Powered Stocks This Year. Can Nvidia Spark More Gains?,(The Wall Street Journal),1,0.5563,0.0,137.7239990234375,137.33200073242188
336,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,04:03PM,"Wall Street cheers Microsoft's 'coup' hiring Altman after OpenAI ouster, stock hits all-time high",(Yahoo Finance),1,0.4767,0.0,137.9199981689453,137.43000030517578
337,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,03:10PM,"Apple-Google relations were great, 2018 meeting notes reveal",(AppleInsider),1,0.6249,0.0,137.9199981689453,137.5279998779297
338,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,03:00PM,The Doomed Mission Behind Sam Altmans Shock Ouster From OpenAI,(Bloomberg),1,-0.7783,0.0,137.9199981689453,137.6259994506836
339,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,01:55PM,"OpenAIs Future Is in Question. What It Means for Google, Amazon, and Nvidia.",(Barrons.com),1,0.1779,0.0,137.9199981689453,137.7239990234375
340,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,01:26PM,10 Best Selling Smartphones in the World in 2023,(Insider Monkey),1,0.6369,0.0,137.9199981689453,137.8219985961914
341,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,12:52PM,EXPLAINER-GM-owned Cruise's wrong turn could slow robotaxi push,(Reuters),1,-0.4767,0.0,137.9199981689453,137.9199981689453
342,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,12:47PM,Analyst Report: Alphabet Inc.,(Morningstar Research),1,0.0,0.0,137.9199981689453,137.9199981689453
343,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,12:34PM,12 Stocks Billionaire Stan Druckenmiller Just Bought and Sold,(Insider Monkey),1,0.0,0.0,137.9199981689453,137.9199981689453
344,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,12:22PM,Microsoft's 'Succession'-style move could guarantee its dominance in one critical area,(TheStreet.com),1,0.128,0.0,137.9199981689453,137.9199981689453
345,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,11:20AM,"UPDATE 1-US transport chief aims to ensure Cruise, other self-driving vehicles safe",(Reuters),1,0.6705,0.0,137.9199981689453,137.9199981689453
346,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,11:20AM,Wall Street cheers Microsoft's 'coup' hiring Altman after OpenAI ouster,(Yahoo Finance),1,0.4767,0.0,137.9199981689453,137.9199981689453
347,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,10:38AM,"Stocks to Watch Monday: Microsoft, Bayer, Zoom",(The Wall Street Journal),1,0.0,0.0,137.9199981689453,137.9199981689453
348,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,10:30AM,"Microsoft, Amazon, Google circle OpenAI free agent Sam Altman?",(Fox Business),1,0.6124,0.0,137.9199981689453,137.9199981689453
349,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,10:20AM,The 10 Richest People in the World,(Investopedia),1,0.5267,0.0,137.9199981689453,137.9199981689453
350,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,09:48AM,"What the OpenAI Blowup Means for Google, Amazon and Nvidia",(Barrons.com),1,0.1779,0.0,137.9199981689453,137.9199981689453
351,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,09:22AM,2 'Magnificent Seven' Stocks Set to Join Apple and Microsoft in the $2 Trillion Club by 2030,(Motley Fool),1,0.7269,0.0,137.9199981689453,137.9199981689453
352,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,08:43AM,"Google's Bard AI Says These 3 Stocks Will Rise 1,000%",(InvestorPlace),1,0.0,0.0,137.9199981689453,137.9199981689453
353,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,08:37AM,5 Stocks Billionaire David Tepper Just Bought and Sold,(Insider Monkey),1,0.0,0.0,137.9199981689453,137.9199981689453
354,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,08:07AM,Top 20 Social Media Sites to Consider for Brand Advertising in 2023,(Insider Monkey),1,0.2023,0.0,137.9199981689453,137.9199981689453
355,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,05:52AM,25 Countries with the Best Maternity and Paternity Leave,(Insider Monkey),1,0.6124,0.0,137.9199981689453,137.9199981689453
356,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,05:21AM,3 Stock-Split Stocks Billionaires Are Buying Hand Over Fist,(Motley Fool),1,0.4939,0.0,137.9199981689453,137.9199981689453
357,GOOG,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,2023-11-20,05:00AM,What Elon Musk is really building inside his ChatGPT competitor xAI,(Fortune),1,0.0,0.0,137.9199981689453,137.9199981689453
358,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,03:46PM,Warren Buffett Stocks: Google Among 26 Names On This Screen,(Investor's Business Daily),1,0.0,0.5075383972850123,138.05999755859375,137.98999786376953
359,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,02:56PM,Microsoft Offers to Absorb Any Resigning OpenAI Workers Amid AI Talent Shortage,(Investopedia),1,-0.0258,0.0,138.1999969482422,138.05999755859375
360,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,02:23PM,12 Highest Paying Programming Languages in India,(Insider Monkey),1,0.0,0.0,138.33999633789062,138.12999725341797
361,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,09:45AM,Forget Nvidia: These Artificial Intelligence (AI) Stocks Are Much Better Buys,(Motley Fool),1,0.6249,0.0,138.47999572753906,138.1999969482422
362,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,09:00AM,Alphabet Inc. (GOOG) Is a Trending Stock: Facts to Know Before Betting on It,(Zacks),1,0.0,0.0,138.6199951171875,138.2699966430664
363,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,08:11AM,Horos Asset Management Exited Alphabet (GOOG) Following a Strong Performance,(Insider Monkey),1,0.7003,0.0,138.6199951171875,138.33999633789062
364,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,07:00AM,"Ignore Amazon, These 2 Stocks Will Be Long-Term Winners",(Motley Fool),1,0.3182,0.0,138.6199951171875,138.40999603271484
365,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,06:37AM,Could IonQ Become The Next Nvidia?,(Motley Fool),1,0.0,0.0,138.6199951171875,138.47999572753906
366,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,06:30AM,"3 Growth Stocks to Buy With $1,000 Right Now",(Motley Fool),1,0.3818,0.0,138.6199951171875,138.54999542236328
367,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,05:40AM,3 Artificial Intelligence (AI) Stocks With Proven Results to Buy Hand Over Fist,(Motley Fool),1,0.743,0.0,138.6199951171875,138.6199951171875
368,GOOG,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,2023-11-21,03:24AM,"Big tech suppliers need to cut emissions faster, Greenpeace says",(DigiTimes),1,-0.2732,0.0,138.6199951171875,138.6199951171875
369,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,04:31PM,OpenAI Rivals Move to Exploit Leadership Turmoil,(The Wall Street Journal),1,-0.4404,1.0099619135680138,138.89999694824218,138.75999603271484
370,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,04:00PM,Netflix Stock Poised For 'Killer' Breakout  With Secret Weapons,(Investor's Business Daily),1,-0.2263,0.0,139.17999877929688,138.89999694824218
371,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,02:22PM,Google's Bard AI chatbot can now answer questions about YouTube videos,(TechCrunch),1,0.0,0.0,139.46000061035156,139.03999786376954
372,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,01:33PM,"Nvidia, Tesla, Meta Reveal Rules For Santa Claus Rally And Beyond",(Investor's Business Daily),1,0.0,0.0,139.74000244140626,139.17999877929688
373,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,10:32AM,Philippe Laffont Stock Portfolio: 10 Top Stock Picks,(Insider Monkey),1,0.2023,0.0,140.02000427246094,139.31999969482422
374,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,10:15AM,Forget Alibaba. Baidu Is the Best Way to Play Chinese Tech Stocks.,(Barrons.com),1,0.6908,0.0,140.02000427246094,139.46000061035156
375,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,09:04AM,Zoom Video Communications Stock: Bear vs. Bull,(Motley Fool),1,0.0,0.0,140.02000427246094,139.6000015258789
376,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,07:45AM,My Top FAANG Stock to Buy for the Second Half of 2023 (and Beyond),(Motley Fool),1,0.2023,0.0,140.02000427246094,139.74000244140626
377,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,06:30AM,Nvidias AI Boom Almost Blows Past Politics,(The Wall Street Journal),1,0.0,0.0,140.02000427246094,139.8800033569336
378,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,06:15AM,Alphabet's Potential: Why GOOG Stock Remains a Top Pick in the AI Era,(InvestorPlace),1,0.2023,0.0,140.02000427246094,140.02000427246094
379,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,06:05AM,4 Things to Know About Alphabet Stock,(Motley Fool),1,0.0,0.0,140.02000427246094,140.02000427246094
380,GOOG,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,2023-11-22,05:00AM,2 Stocks You'll Be Grateful You Bought at These Bargain Prices,(Motley Fool),0,0.5859,0.0,140.02000427246094,140.02000427246094
381,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,15:34:00,Amazon to debut first-ever NFL Black Friday game — another blow to traditional TV,Yahoo Finance,1,0.1779,-1.2855327787701265,139.66000366210938,139.84000396728516
382,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,15:34:00,Amazon to debut first-ever NFL Black Friday game — another blow to traditional TV,Yahoo Finance,1,0.1779,0.0,139.3000030517578,139.66000366210938
383,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,18:18:00,"Nissan, Eli Lilly rise; Nvidia, Alphabet fall, 11/24/2023",Associated Press,1,0.0,0.0,138.94000244140625,139.4800033569336
384,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,01:18PM,"Nissan, Eli Lilly rise; Nvidia, Alphabet fall, 11/24/2023",(Associated Press),1,0.0,0.0,138.5800018310547,139.3000030517578
385,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,01:05PM,Let's Ask Bard: Is Google Stock A Buy Now?,(Investor's Business Daily),1,0.0,0.0,138.22000122070312,139.12000274658203
386,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,10:34AM,Amazon to debut first-ever NFL Black Friday game  another blow to traditional TV,(Yahoo Finance),1,0.1779,0.0,138.22000122070312,138.94000244140625
387,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,09:45AM,3 Tech Stocks With More Potential Than Any Cryptocurrency,(Motley Fool),1,0.0,0.0,138.22000122070312,138.76000213623047
388,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,09:22AM,"UPDATE 1-India warns Facebook, YouTube to enforce rules to deter deepfakes - sources",(Reuters),1,-0.1027,0.0,138.22000122070312,138.5800018310547
389,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,06:58AM,"Nvidia and Microsoft Have Invested in This AI Company That Is Beating Google, Meta Platforms, and Other Tech Giants",(Motley Fool),1,-0.4588,0.0,138.22000122070312,138.4000015258789
390,GOOG,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,2023-11-24,06:00AM,"Investing in Artificial Intelligence (AI) Stocks Can Be Risky, But Here's a Spectacular Way to Do It",(Motley Fool),0,0.1655,0.0,138.22000122070312,138.22000122070312
